Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
392;80065;Collema subnigrescens;aspgelélav;Art;4607;Skog (S) - Stor betydelse;VU;A3bc
1799;80067;Enchylium bachmanianum;kransgelélav;Art;122;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;VU;D1
1800;80074;Enchylium limosum;lergelélav;Art;150;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;"A3bc+4bc; D1"
229227;80091;Leptogium byssinum;lerskinnlav;Art;65;Jordbrukslandskap (J) - Stor betydelse;VU;D1
956;80093;Leptogium cyanescens;gråblå skinnlav;Art;473;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;A3bc
962;80095;Leptogium rivulare;strandskinnlav;Art;354;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;A2bc
958;80098;Pseudoleptogium diffractum;skorpskinnlav;Art;71;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;D1
2080;80102;Rostania occultata;skorpgelélav;Art;819;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2bc+3bc+4bc
387;80113;Scytinium fragrans;rosettgelélav;Art;164;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"A2bc+3bc+4bc; B2ab(ii,iii,iv,v); D"
960;80119;Scytinium magnussonii;kustskinnlav;Art;165;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;VU;D1
955;80120;Scytinium palmatum;strutskinnlav;Art;377;Jordbrukslandskap (J) - Stor betydelse;NT;"A2bc+3bc+4bc; D1"
963;80124;Scytinium schraderi;skrynklig skinnlav;Art;219;Jordbrukslandskap (J) - Stor betydelse;VU;D1
1150;80136;Fuscopannaria ahlneri;grangytterlav;Art;60;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;D
1151;80137;Fuscopannaria confusa;forsgytterlav;Art;98;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;"A2bc+3bc+4bc; B2b(ii,iii,iv,v)"
1153;80139;Fuscopannaria mediterranea;olivbrun gytterlav;Art;645;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;A2bc+3bc+4bc
1063;80140;Fuscopannaria nebulosa;blågryn;Art;61;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;D
1152;80146;Pannaria conoplea;grynlav;Art;1009;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;A3bc
229487;80147;Pannaria hookeri;fjällgytterlav;Art;50;Fjäll (F) - Stor betydelse;NT;D1
1154;80148;Pannaria rubiginosa;västlig gytterlav;Art;237;Skog (S) - Stor betydelse;CR;"A2bc+4bc; C1+2a(i); D"
1171;80150;Parmeliella parvula;dvärgblylav;Art;25;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;D
515;80154;Pectenia plumbea;blylav;Art;1204;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;EN;A3bc
249984;80163;Psoroma paleaceum;hårskållav;Art;5;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
983;80189;Lobaria amplissima;jättelav;Art;0;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;A3bc
984;80190;Lobaria hallii;hårig skrovellav;Art;7;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;A2bc
6458;80192;Lobaria pulmonaria;lunglav;Art;106235;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;A2bc+3bc+4bc
2081;80193;Lobaria scrobiculata;skrovellav;Art;25412;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2bc+3bc+4bc
986;80194;Lobaria virens;örtlav;Art;968;Skog (S) - Stor betydelse;EN;A2bc+4bc
1534;80202;Sticta fuliginoides;stiftärrlav;Art;0;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;CR;D
1536;80205;Sticta sylvatica;ärrlav;Art;0;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;CR;D
1083;80225;Nephroma laevigatum;västlig njurlav;Art;2283;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;A3bc
229504;80237;Peltigera collina;grynig filtlav;Art;5918;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2bc+3c+4c
1258;80298;Poeltinula interjecta;falsk klotterlav;Art;17;Skog (S) - Stor betydelse;CR;D
257108;80408;Blastenia coralliza;tät korallorangelav;Art;189;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;A3bc+4bc
1788;80411;Blastenia furfuracea;vedorangelav;Art;203;Jordbrukslandskap (J) - Stor betydelse;EN;A2bc+3bc+4bc
228430;80417;Blastenia relicta;;Art;352;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;A3bcd
222;80427;Calogaya biatorina;visingsölav;Art;17;Jordbrukslandskap (J) - Stor betydelse;EN;D
225;80430;Calogaya lobulata;dvärgpraktlav;Art;181;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;CR;D
664;80432;Calogaya schistidii;öländsk svavellav;Art;80;Jordbrukslandskap (J) - Stor betydelse;CR;D
226;80466;Caloplaca lucifuga;skuggorangelav;Art;3434;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;A2bc+3bc+4bc
228;80483;Caloplaca ulcerosa;kraterorangelav;Art;358;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;A3bc
1789;80490;Cerothallia luteoalba;almorangelav;Art;443;Jordbrukslandskap (J) - Stor betydelse;CR;A3bc
228428;80517;Kuettlingeria albolutescens;blodorangelav;Art;32;Jordbrukslandskap (J) - Stor betydelse;VU;D1
227;80527;Leproplaca proteus;härjedalslav;Art;47;Skog (S) - Stor betydelse;CR;D
228401;80547;Pyrenodesmia microstepposa;kråkorangelav;Art;2;Jordbrukslandskap (J) - Stor betydelse;CR;D
1673;80574;Xanthomendoza fallax;fjällig vägglav;Art;79;Jordbrukslandskap (J) - Stor betydelse;CR;D
386;80600;Gabura fasciculare;kuddgelélav;Art;0;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;A3bc
1818;80602;Gregorella humida;småfruktigt blågryn;Art;65;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;D1
1834;80679;Trapeliopsis viridescens;svartfruktig knotterlav;Art;0;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;CR;D
1581;80680;Trapeliopsis wallrothii;västlig knotterlav;Art;29;Skog (S) - Stor betydelse;EN;D
230393;80703;Xylographa opegraphella;drivvedsstrecklav;Art;55;Havsstrand (H) - Stor betydelse;VU;D1
228885;80740;Gyalideopsis piceicola;granpensellav;Art;49;Skog (S) - Stor betydelse;NT;D1
1558;80754;Thelotrema suecicum;liten havstulpanlav;Art;246;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;A3bc
551;80758;Coenogonium luteum;stor vaxlav;Art;114;Skog (S) - Stor betydelse;EN;D
1144;80765;Gyalecta carneola;ädelkronlav;Art;1142;Skog (S) - Stor betydelse;VU;A2bc+3bc+4bc
733;80766;Gyalecta derivata;storsporig kraterlav;Art;54;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse;EN;"A3bc+4bc; D"
734;80771;Gyalecta flotowii;blek kraterlav;Art;2410;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;A3bc+4bc
735;80773;Gyalecta friesii;skuggkraterlav;Art;116;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;D1
1185;80775;Gyalecta hypoleuca;liten stjärnfruktlav;Art;53;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;D
6000188;80779;Gyalecta nidarosiensis;norsk belonia;Art;332;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
229485;80780;Gyalecta ophiospora;forskronlav;Art;26;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;EN;D
736;80783;Gyalecta subclausa;liten kraterlav;Art;116;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;B2b(ii,iii,iv,v)
737;80784;Gyalecta truncigena;mörk kraterlav;Art;1700;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;A3bc+4bc
738;80785;Gyalecta ulmi;almlav;Art;6186;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;VU;A3bc+4bc
1827;80788;Ramonia chrysophaea;större småstjärna;Art;25;Skog (S) - Stor betydelse;EN;D
1824;80809;Porina leptalea;dvärgporina;Art;36;Skog (S) - Stor betydelse;VU;D1
1273;80816;Pseudosagedia borreri;skånsk porina;Art;13;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;CR;D
2;80857;Absconditella delutula;blek kryptolav;Art;29;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
1555;80922;Thelopsis flaveola;gul pysslinglav;Art;88;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
1557;80923;Thelopsis rubella;röd pysslinglav;Art;387;Skog (S) - Stor betydelse, Havsstrand (H) - Har betydelse;VU;"A2bc+3bc+4bc; D1"
1049;81072;Microcalicium ahlneri;kortskaftad ärgspik;Art;5302;Skog (S) - Stor betydelse;NT;A2bc+3c+4c
1182;81086;Lepra multipuncta;violettgrå porlav;Art;769;Skog (S) - Stor betydelse;NT;D1
229436;81092;Ochrolechia alboflavescens;halmgul örnlav;Art;380;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;A2bc+3bc+4bc
1183;81121;Varicellaria velata;bokporlav;Art;215;Skog (S) - Stor betydelse;CR;D
229541;81133;Pertusaria flavicans;lodporlav;Art;22;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
229543;81135;Pertusaria flavocorallina;gul stiftlav;Art;2;Skog (S) - Stor betydelse;CR;D
229558;81150;Pertusaria sommerfeltii;barkporlav;Art;274;Skog (S) - Stor betydelse;NT;D1
1825;81194;Elixia flexella;vedstjärna;Art;59;Skog (S) - Stor betydelse;NT;A2bc+3bc+4b
145;81289;Biatoridium monasteriense;klosterlav;Art;1802;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;A3bc+4bc
107;81779;Ascocoryne turficola;myrmurkling;Art;53;Våtmark (V) - Stor betydelse;NT;C2a(i)
701;82721;Microglossum atropurpureum;purpurbrun jordtunga;Art;561;Jordbrukslandskap (J) - Stor betydelse;VU;"A2c+3c+4c; C1"
203889;82725;Microglossum olivaceum;olivjordtunga;Art;140;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;A2c+3c+4c
1312;82946;Pseudographis pinicola;gammelgransskål;Art;30934;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;A2c+3c+4c
228895;83013;Heppia adglutinata;rosettheppia;Art;95;Jordbrukslandskap (J) - Stor betydelse;EN;D
768;83014;Heppia lutosa;heppia;Art;46;Jordbrukslandskap (J) - Stor betydelse;EN;D
6000135;83018;Anema nummularium;alvaranema;Art;1;Jordbrukslandskap (J) - Stor betydelse;EN;D
1175;83090;Peltula euploca;peltula;Art;200;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;VU;D1
556;83253;Gyromitra fastigiata;flikmurkla;Art;65;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
256337;83260;Gyromitra parma;;Art;1;Skog (S) - Stor betydelse;EN;D
750;83262;Gyromitra sphaerospora;klotsporig murkla;Art;50;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;D1
252386;83263;Gyromitra splendida;långfotad murkla;Art;60;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D1
791;83266;Hydnotrya michaelis;barrtryffel;Art;40;Skog (S) - Stor betydelse;VU;C2a(i)
765;83306;Helvella hypocrateriformis;gulbrun skålmurkla;Art;30;Skog (S) - Stor betydelse;NT;D1
767;83307;Helvella lactea;mjölkmurkla;Art;16;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;D1
766;83334;Helvella sublicia;sadelmurkla;Art;120;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;D1
649;83351;Fischerula macrospora;hasseltryffel;Art;5;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
1328;83365;Verpa bohemica;vindlad klockmurkla;Art;133;Skog (S) - Stor betydelse;NT;B2b(iii)
1190;83392;Galactinia saniosa;blåmjölkig storskål;Art;75;Skog (S) - Stor betydelse;NT;D1
790;83398;Hydnobolites cerebriformis;hjärntryffel;Art;11;Skog (S) - Stor betydelse;VU;D1
1189;83437;Peziza ammophila;dynskål;Art;53;Havsstrand (H) - Stor betydelse;VU;D1
1446;83489;Sarcosphaera coronaria;kronskål;Art;346;Skog (S) - Stor betydelse;NT;D1
689;83570;Genea verrucosa;knottertryffel;Art;86;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"B2b(iii); C2a(i)"
2012;83575;Geopora cooperi;tryffelmurkla;Art;23;Skog (S) - Stor betydelse;VU;D1
1510;83737;Sowerbyella imperialis;gul rotskål;Art;262;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NT;C2a(i)
2067;83738;Sowerbyella radiculata;blek rotskål;Art;80;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
1445;83790;Sarcosoma globosum;bombmurkla;Art;5985;Skog (S) - Stor betydelse;VU;A2c+3c+4c
1633;83792;Urnula craterium;rökpipsvamp;Art;932;Skog (S) - Stor betydelse;EN;C2a(i)
1530;83802;Hydnocystis bombycina;portryffel;Art;8;Skog (S) - Stor betydelse;EN;D
1608;83814;Tuber aestivum;sommartryffel;Art;0;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
6308;83819;Tuber mesentericum;bagnolitryffel;Art;0;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
258343;84011;Cryptosporella hypodermia;spränggömming;Art;40;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;A3ce
258836;84154;Hapalocystis bicaudata;;Art;61;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A3c
2020;84645;Hypomyces porphyreus;rödhättingssnylting;Art;16;Skog (S) - Stor betydelse;VU;D1
5589;84694;Trichoderma nybergianum;rödbrun klubbdyna;Art;202;Skog (S) - Stor betydelse;NT;D1
415;84875;Paraisaria gracilis;tidig larvklubba;Art;100;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NT;C2a(i)
239;85141;Camarops lutea;gulgrå sotdyna;Art;45;Skog (S) - Stor betydelse;NT;D1
1971;85144;Camarops polysperma;stor sotdyna;Art;739;Skog (S) - Stor betydelse;NT;C1
241;85146;Camarops tubulina;gransotdyna;Art;941;Skog (S) - Stor betydelse;NT;"A3c+4c; C1"
163;85337;Bombardia bombarda;långgömming;Art;24;Skog (S) - Stor betydelse;NT;D1
3815;85650;Cryptosphaeria eunomia;tusengömming;Art;387;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A3ce
4075;85696;Eutypella stellulata;stjärnnästing;Art;269;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A3ce
4070;85707;Quaternaria dissepta;önästing;Art;115;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"A2ce+3ce+4ce; D1"
147;85713;Biscogniauxia cinereolilacina;linddyna;Art;602;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;D1
1969;85715;Biscogniauxia marginata;kantdyna;Art;230;Skog (S) - Stor betydelse;NT;D1
258917;85752;Hypoxylon petriniae;;Art;806;Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NT;A3c
871;85758;Hypoxylon vogesiacum;almdyna;Art;305;Skog (S) - Stor betydelse;VU;"A3c; D1"
4919;85773;Lopadostoma pouzarii;knotterdyna;Art;99;Skog (S) - Stor betydelse;NT;D1
5600;85850;Poronia erici;liten fatsvamp;Art;80;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;VU;D1
1276;85851;Poronia punctata;fatsvamp;Art;656;Jordbrukslandskap (J) - Stor betydelse;NT;D1
2074;85873;Xylaria corniformis;luddhorn;Art;16;Skog (S) - Stor betydelse;EN;D
1081;86065;Neolecta vitellina;gullmurkling;Art;237;Skog (S) - Stor betydelse;NT;C1
6130;86125;Taphrina ulmi;almbuckla;Art;17;Skog (S) - Stor betydelse;VU;A2ce+3ce+4ce
2919;86290;Agaricus cupreobrunneus;kopparchampinjon;Art;68;Jordbrukslandskap (J) - Stor betydelse;NT;D1
2927;86297;Agaricus lanipes;ullfotschampinjon;Art;36;Skog (S) - Stor betydelse;NT;"B2b(iii); C2a(i)"
2942;86298;Agaricus litoralis;spetsfotad champinjon;Art;211;Jordbrukslandskap (J) - Stor betydelse;NT;A2c+3c+4c
320;86350;Chamaemyces fracidus;droppskivling;Art;117;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;C2a(i)
505;86370;Cystolepiota adulterina;flockig puderskivling;Art;186;Skog (S) - Stor betydelse;VU;C2a(i)
506;86371;Cystolepiota bucknallii;violettfotad puderskivling;Art;341;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2b(iii)
3836;86373;Cystolepiota hetieri;rodnande puderskivling;Art;29;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;D1
508;86374;Cystolepiota icterina;gul puderskivling;Art;5;Skog (S) - Stor betydelse;VU;D1
1998;86375;Cystolepiota moelleri;rosenpuderskivling;Art;10;Skog (S) - Stor betydelse;VU;D1
232139;86382;Echinoderma calcicola;kalkfjällskivling;Art;12;Skog (S) - Stor betydelse;EN;D
944;86384;Echinoderma echinaceum;taggfjällskivling;Art;75;Skog (S) - Stor betydelse;NT;"B2b(iii); C2a(i)"
948;86385;Echinoderma hystrix;mörk spärrfjällskivling;Art;98;Skog (S) - Stor betydelse;EN;C2a(i)
4861;86386;Echinoderma jacobi;piggfjällskivling;Art;41;Skog (S) - Stor betydelse;EN;C2a(i)
4863;86387;Echinoderma perplexum;viteggad fjällskivling;Art;29;Skog (S) - Stor betydelse;VU;D1
2032;86388;Echinoderma pseudoasperulum;liten spärrfjällskivling;Art;14;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D1
2033;86401;Lepiota echinella;dvärgfjällskivling;Art;129;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
2030;86404;Lepiota forquignonii;olivfjällskivling;Art;103;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
946;86405;Lepiota fuscovinacea;vinfjällskivling;Art;48;Skog (S) - Stor betydelse;EN;C2a(i)
947;86406;Lepiota grangei;grönfjällig fjällskivling;Art;165;Skog (S) - Stor betydelse;VU;C2a(i)
4859;86407;Lepiota griseovirens;grågrön fjällskivling;Art;6;Skog (S) - Stor betydelse;VU;D1
949;86410;Lepiota ignivolvata;brunringad fjällskivling;Art;69;Skog (S) - Stor betydelse;VU;D1
2031;86411;Lepiota lilacea;purpurbrun giftfjällskivling;Art;10;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;D1
950;86414;Lepiota ochraceofulva;doftfjällskivling;Art;56;Skog (S) - Stor betydelse;VU;"C2a(i); D1"
951;86419;Lepiota pseudolilacea;rosenfotad fjällskivling;Art;69;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
4864;86421;Lepiota subgracilis;elegant fjällskivling;Art;16;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
2034;86423;Lepiota tomentella;luddfjällskivling;Art;34;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
1034;86487;Melanophyllum eyrei;grönsporig skivling;Art;56;Skog (S) - Stor betydelse;VU;C2a(i)
1612;86496;Tulostoma brumale;stjälkröksvamp;Art;2752;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;C2a(i)
1617;86497;Tulostoma calcareum;fjällig stjälkröksvamp;Art;179;Jordbrukslandskap (J) - Stor betydelse;EN;C2a(i)
1613;86499;Tulostoma fimbriatum;fransig stjälkröksvamp;Art;365;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;EN;C2a(i)
1614;86500;Tulostoma kotlabae;grå stjälkröksvamp;Art;294;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;C2a(i)
1615;86501;Tulostoma melanocyclum;mörk stjälkröksvamp;Art;156;Jordbrukslandskap (J) - Stor betydelse;EN;C2a(i)
1616;86502;Tulostoma niveum;vit stjälkröksvamp;Art;536;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;C2a(i)
6020361;86503;Tulostoma simulans;lurig stjälkröksvamp;Art;10;Jordbrukslandskap (J) - Stor betydelse;VU;D1
471;86668;Cortinarius tofaceus;kromspindling;Art;76;Skog (S) - Stor betydelse;NT;D1
249278;86674;Cortinarius harcynicus;barrviolspindling;Art;969;Skog (S) - Stor betydelse;NT;A2c+3c+4c
452;86675;Cortinarius humicola;fjällig spindling;Art;37;Skog (S) - Stor betydelse;VU;D1
443;86718;Cortinarius cotoneus;olivbrun spindling;Art;598;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2c+3c+4c
1985;86719;Cortinarius melanotus;mörkfjällig olivspindling;Art;145;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;"A2c; C2a(i)"
459;86720;Cortinarius phrygianus;frygisk spindling;Art;240;Skog (S) - Stor betydelse;NT;"A2c+3c+4c; C2a(i)"
444;86731;Cortinarius croceocaeruleus;juvelspindling;Art;133;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"A2c; C2a(i)"
248948;86755;Cortinarius albertii;spökspindling;Art;22;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;C2a(i)
1977;86756;Cortinarius alcalinophilus;fläckig saffransspindling;Art;452;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
422;86760;Cortinarius amoenolens;bokspindling;Art;298;Skog (S) - Stor betydelse;NT;C2a(i)
249244;86761;Cortinarius aquilanus;örnspindling;Art;12;Skog (S) - Stor betydelse;VU;D1
249232;86762;Cortinarius arcifolius;vattrad spindling;Art;37;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
423;86763;Cortinarius arcuatorum;grisspindling;Art;392;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
249254;86764;Cortinarius areni-silvae;mospindling;Art;159;Skog (S) - Stor betydelse;NT;A2c+3c+4c
1978;86765;Cortinarius argenteolilacinus;silverfotsspindling;Art;70;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;C2a(i)
424;86767;Cortinarius atrovirens;svartgrön spindling;Art;1858;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
248951;86768;Cortinarius aureocalceolatus;pålrotsspindling;Art;26;Skog (S) - Stor betydelse;VU;D1
426;86769;Cortinarius aureofulvus;gyllenspindling;Art;689;Skog (S) - Stor betydelse;VU;"A2c+3c+4c; C2a(i)"
427;86770;Cortinarius aureopulverulentus;puderspindling;Art;572;Skog (S) - Stor betydelse;NT;A2c+3c+4c
248952;86778;Cortinarius barbaricus;blåfotad fagerspindling;Art;498;Skog (S) - Stor betydelse;VU;A2c+3c+4c
439;86779;Cortinarius bergeronii;sydlig gyllenspindling;Art;143;Skog (S) - Stor betydelse;VU;D2
